uid,source,orig_id,artist,title,genre,audio_path
merge_MT0000283043,merge,MT0000283043,Heavy Heavy Low Low,"Are You Okay, Kiddo?","Electronic,Pop/Rock",data/audio/merge_MT0000283043.mp3
merge_MT0000287606,merge,MT0000287606,Rev. Gary Davis,I Am the True Vine,Blues,data/audio/merge_MT0000287606.mp3
merge_MT0000287921,merge,MT0000287921,Mendeed,Stand as One and Fight for Glory,"International,Pop/Rock",data/audio/merge_MT0000287921.mp3
merge_MT0000289116,merge,MT0000289116,Hank Williams,I Can't Help It (If I'm Still in Love with You),Country,data/audio/merge_MT0000289116.mp3
merge_MT0000292000,merge,MT0000292000,112,Love Me,R&B,data/audio/merge_MT0000292000.mp3
merge_MT0000293345,merge,MT0000293345,Queensr�che,I Will Remember,Pop/Rock,data/audio/merge_MT0000293345.mp3
merge_MT0000299291,merge,MT0000299291,Client,Heartland,"Electronic,Pop/Rock",data/audio/merge_MT0000299291.mp3
merge_MT0000310204,merge,MT0000310204,Marvin Gaye,Joy,R&B,data/audio/merge_MT0000310204.mp3
merge_MT0000312152,merge,MT0000312152,Johnny Cash,Guess Things Happen That Way,"Country,Pop/Rock",data/audio/merge_MT0000312152.mp3
merge_MT0000315363,merge,MT0000315363,Chuck Berry,Nadine,Pop/Rock,data/audio/merge_MT0000315363.mp3
merge_MT0000315392,merge,MT0000315392,Michael Franks,When You Smiled At Me,"Jazz,Vocal",data/audio/merge_MT0000315392.mp3
merge_MT0000316110,merge,MT0000316110,KMFDM,Don't Blow Your Top,"Electronic,Pop/Rock",data/audio/merge_MT0000316110.mp3
merge_MT0000318206,merge,MT0000318206,Killswitch Engage,Unbroken,Pop/Rock,data/audio/merge_MT0000318206.mp3
merge_MT0000318279,merge,MT0000318279,Tony Bennett,Stella by Starlight,"Jazz,Vocal",data/audio/merge_MT0000318279.mp3
merge_MT0000320757,merge,MT0000320757,The Everly Brothers,So Lonely,"Country,Pop/Rock",data/audio/merge_MT0000320757.mp3
merge_MT0000321394,merge,MT0000321394,Discharge,Does This System Work,Pop/Rock,data/audio/merge_MT0000321394.mp3
merge_MT0000321824,merge,MT0000321824,Jackie Wilson,Each Time (I Love You More),"Electronic,Pop/Rock",data/audio/merge_MT0000321824.mp3
merge_MT0000325093,merge,MT0000325093,Jennifer Lopez,Waiting for Tonight,"Electronic,Latin,Pop/Rock,R&B",data/audio/merge_MT0000325093.mp3
merge_MT0000335310,merge,MT0000335310,Burl Ives,A Holly Jolly Christmas,"Folk,Holiday",data/audio/merge_MT0000335310.mp3
merge_MT0000348553,merge,MT0000348553,The Kingston Trio,Scotch & Soda,Folk,data/audio/merge_MT0000348553.mp3
merge_MT0000353361,merge,MT0000353361,George Jones,Southern California,Country,data/audio/merge_MT0000353361.mp3
merge_MT0000369188,merge,MT0000369188,The Easybeats,Land of Make Believe,Pop/Rock,data/audio/merge_MT0000369188.mp3
merge_MT0000370694,merge,MT0000370694,Mississippi John Hurt,Shortnin' Bread,Blues,data/audio/merge_MT0000370694.mp3
merge_MT0000380307,merge,MT0000380307,Dean Martin,Canadian Sunset,Vocal,data/audio/merge_MT0000380307.mp3
merge_MT0000380971,merge,MT0000380971,Tom Waits,When You Ain't Got Nobody,Pop/Rock,data/audio/merge_MT0000380971.mp3
merge_MT0000391566,merge,MT0000391566,Brian Eno,Empty Landscape,Electronic,data/audio/merge_MT0000391566.mp3
merge_MT0000398595,merge,MT0000398595,Sam Cooke,Touch the Hem of His Garment,R&B,data/audio/merge_MT0000398595.mp3
merge_MT0000408441,merge,MT0000408441,Lightnin' Hopkins,Give Me Back That Wig (Wig Wearing Woman),Blues,data/audio/merge_MT0000408441.mp3
merge_MT0000409922,merge,MT0000409922,The Smashing Pumpkins,Crush,Pop/Rock,data/audio/merge_MT0000409922.mp3
merge_MT0000419956,merge,MT0000419956,The Oppressed,Victims,Pop/Rock,data/audio/merge_MT0000419956.mp3
merge_MT0000421504,merge,MT0000421504,Jim Nabors,More,"Pop/Rock,Vocal",data/audio/merge_MT0000421504.mp3
merge_MT0000425270,merge,MT0000425270,Ice Cube,How to Survive in South Central,Rap,data/audio/merge_MT0000425270.mp3
merge_MT0000426880,merge,MT0000426880,t.A.T.u.,Not Gonna Get Us,Electronic,data/audio/merge_MT0000426880.mp3
merge_MT0000436815,merge,MT0000436815,Jars of Clay,Love Song for a Savior,Religious,data/audio/merge_MT0000436815.mp3
merge_MT0000441552,merge,MT0000441552,Gatsbys American Dream,Station 5: The Pearl,Pop/Rock,data/audio/merge_MT0000441552.mp3
merge_MT0000446304,merge,MT0000446304,Michael Franks,Why Spring Ain't Here,"Jazz,Vocal",data/audio/merge_MT0000446304.mp3
merge_MT0000447539,merge,MT0000447539,Elvis Presley,O Come All Ye Faithful,,data/audio/merge_MT0000447539.mp3
merge_MT0000456939,merge,MT0000456939,Blindside,Come to Rest,"Electronic,International,Pop/Rock,Religious",data/audio/merge_MT0000456939.mp3
merge_MT0000460480,merge,MT0000460480,Frank Sinatra,Isle of Capri,"Jazz,Vocal",data/audio/merge_MT0000460480.mp3
merge_MT0000463371,merge,MT0000463371,Slayer,Necrophiliac,Pop/Rock,data/audio/merge_MT0000463371.mp3
merge_MT0000475876,merge,MT0000475876,Jennifer Lopez,Get Right,"Electronic,Latin,Pop/Rock,R&B",data/audio/merge_MT0000475876.mp3
merge_MT0000481304,merge,MT0000481304,Ziggy Marley,Jah Will Be Done,Reggae,data/audio/merge_MT0000481304.mp3
merge_MT0000487439,merge,MT0000487439,"Robert Lockwood, Jr.",Black Spider Blues,Blues,data/audio/merge_MT0000487439.mp3
merge_MT0000497520,merge,MT0000497520,The Beach Boys,Long Tall Texan,Pop/Rock,data/audio/merge_MT0000497520.mp3
merge_MT0000515256,merge,MT0000515256,Ella Fitzgerald,I'm Making Believe,Vocal,data/audio/merge_MT0000515256.mp3
merge_MT0000518591,merge,MT0000518591,Donna Summer,This Time I Know It's for Real,"Electronic,R&B",data/audio/merge_MT0000518591.mp3
merge_MT0000523576,merge,MT0000523576,Bing Crosby,It's Beginning to Look a Lot Like Christmas,"Holiday,Vocal",data/audio/merge_MT0000523576.mp3
merge_MT0000526302,merge,MT0000526302,Bob Marley,Redemption Song,Reggae,data/audio/merge_MT0000526302.mp3
merge_MT0000526867,merge,MT0000526867,The Cure,The Big Hand,Pop/Rock,data/audio/merge_MT0000526867.mp3
merge_MT0000534539,merge,MT0000534539,Anthony Newley,Who Can I Turn To (When Nobody Needs Me),"Pop/Rock,Stage & Screen,Vocal",data/audio/merge_MT0000534539.mp3
merge_MT0000540286,merge,MT0000540286,Louis Armstrong,Put 'Em Down Blues,Jazz,data/audio/merge_MT0000540286.mp3
merge_MT0000546446,merge,MT0000546446,Michael Jackson,Just Good Friends,"Electronic,Pop/Rock",data/audio/merge_MT0000546446.mp3
merge_MT0000547065,merge,MT0000547065,East River Pipe,"Hey, Where's Your Girl?",Pop/Rock,data/audio/merge_MT0000547065.mp3
merge_MT0000549945,merge,MT0000549945,Ken Lane Singers,Silent Night,"Holiday,Vocal",data/audio/merge_MT0000549945.mp3
merge_MT0000550961,merge,MT0000550961,John Denver,Four Strong Winds,"Country,Easy Listening,Folk,International,Pop/Rock",data/audio/merge_MT0000550961.mp3
merge_MT0000553622,merge,MT0000553622,k.d. lang,Flame of the Uninspired,"Country,Pop/Rock",data/audio/merge_MT0000553622.mp3
merge_MT0000556349,merge,MT0000556349,Louis Armstrong,My Sweet Hunk O' Trash,Jazz,data/audio/merge_MT0000556349.mp3
merge_MT0000567692,merge,MT0000567692,Marianne Faithfull,Sad Lisa,Pop/Rock,data/audio/merge_MT0000567692.mp3
merge_MT0000570966,merge,MT0000570966,Lou Reed,Baby Face,Pop/Rock,data/audio/merge_MT0000570966.mp3
merge_MT0000599398,merge,MT0000599398,Pink Floyd,Chapter 24,"Pop/Rock,Prog-Rock,Psychedelic/Garage,Art Rock,British Psychedelia",data/audio/merge_MT0000599398.mp3
merge_MT0000603187,merge,MT0000603187,Peter Gabriel,I Grieve,"Contemporary Pop/Rock,Pop/Rock",data/audio/merge_MT0000603187.mp3
merge_MT0000603561,merge,MT0000603561,Billie Holiday,The Moon Looks Down and Laughs,"Blues,Jazz,Vocal",data/audio/merge_MT0000603561.mp3
merge_MT0000604234,merge,MT0000604234,Manic Street Preachers,Of Walking Abortion,Pop/Rock,data/audio/merge_MT0000604234.mp3
merge_MT0000615489,merge,MT0000615489,Richard X,Freak Like Me,"Electronic,International",data/audio/merge_MT0000615489.mp3
merge_MT0000619767,merge,MT0000619767,Garbage,It's All Over But the Crying,Pop/Rock,data/audio/merge_MT0000619767.mp3
merge_MT0000621840,merge,MT0000621840,Elvis Presley,Party,Pop/Rock,data/audio/merge_MT0000621840.mp3
merge_MT0000630628,merge,MT0000630628,Neil Young,Flags of Freedom,"Folk,Pop/Rock",data/audio/merge_MT0000630628.mp3
merge_MT0000633351,merge,MT0000633351,Frank Sinatra,Not as a Stranger,Vocal,data/audio/merge_MT0000633351.mp3
merge_MT0000638424,merge,MT0000638424,Barbra Streisand,Christmas Lullaby,Pop/Rock,data/audio/merge_MT0000638424.mp3
merge_MT0000638634,merge,MT0000638634,Lenny Kravitz,Heaven Help,Pop/Rock,data/audio/merge_MT0000638634.mp3
merge_MT0000643201,merge,MT0000643201,The Cure,More Than This,Pop/Rock,data/audio/merge_MT0000643201.mp3
merge_MT0000647818,merge,MT0000647818,Kenny Chesney,Pretty Paper,"Country,Holiday",data/audio/merge_MT0000647818.mp3
merge_MT0000652082,merge,MT0000652082,Burt Bacharach,What the World Needs Now is Love,"Brill Building Pop,Pop/Rock,Easy Listening,Waltz,Early Pop/Rock",data/audio/merge_MT0000652082.mp3
merge_MT0000661250,merge,MT0000661250,Alexis Korner,The Love You Save,"Blues,Pop/Rock",data/audio/merge_MT0000661250.mp3
merge_MT0000661847,merge,MT0000661847,Vince Gill,Let There Be Peace on Earth,"Country,Holiday",data/audio/merge_MT0000661847.mp3
merge_MT0000664362,merge,MT0000664362,"Harry Connick, Jr.",Hello Dolly,"Jazz,Vocal",data/audio/merge_MT0000664362.mp3
merge_MT0000666429,merge,MT0000666429,Limp Bizkit,Eat You Alive,"International,Pop/Rock",data/audio/merge_MT0000666429.mp3
merge_MT0000670865,merge,MT0000670865,Page France,So Sweetly Around Me,Pop/Rock,data/audio/merge_MT0000670865.mp3
merge_MT0000672880,merge,MT0000672880,The Beach Boys,Amusement Parks U.S.A.,"Electronic,Pop/Rock",data/audio/merge_MT0000672880.mp3
merge_MT0000685324,merge,MT0000685324,k.d. lang,Love Is Like a Cigarette,"Jazz,Pop/Rock",data/audio/merge_MT0000685324.mp3
merge_MT0000685538,merge,MT0000685538,Carl Perkins,Let the Jukebox Keep on Playing,Country,data/audio/merge_MT0000685538.mp3
merge_MT0000685552,merge,MT0000685552,The Starfires,I Never Loved Her,Pop/Rock,data/audio/merge_MT0000685552.mp3
merge_MT0000688115,merge,MT0000688115,Barbra Streisand,I Never Meant to Hurt You,"Pop/Rock,Vocal",data/audio/merge_MT0000688115.mp3
merge_MT0000688312,merge,MT0000688312,The Stranglers,Skin Deep,Pop/Rock,data/audio/merge_MT0000688312.mp3
merge_MT0000694316,merge,MT0000694316,Broken Bones,Cleansing,"Electronic,Pop/Rock",data/audio/merge_MT0000694316.mp3
merge_MT0000704913,merge,MT0000704913,The Beatles,Im Happy Just to Dance With You,Pop/Rock,data/audio/merge_MT0000704913.mp3
merge_MT0000707663,merge,MT0000707663,Stan Getz,Girl From Ipanema,"International,Jazz,Pop/Rock",data/audio/merge_MT0000707663.mp3
merge_MT0000712071,merge,MT0000712071,Elvis Presley,Wear My Ring Around Your Neck,Pop/Rock,data/audio/merge_MT0000712071.mp3
merge_MT0000714708,merge,MT0000714708,Madonna,Music,"Club/Dance,Pop/Rock,Dance-Pop",data/audio/merge_MT0000714708.mp3
merge_MT0000720686,merge,MT0000720686,Kiss,A World Without Heroes,Pop/Rock,data/audio/merge_MT0000720686.mp3
merge_MT0000721873,merge,MT0000721873,Mariah Carey,Emotions,"Electronic,Pop/Rock,R&B",data/audio/merge_MT0000721873.mp3
merge_MT0000723464,merge,MT0000723464,Burning Spear,The Invasion,Reggae,data/audio/merge_MT0000723464.mp3
merge_MT0000724357,merge,MT0000724357,Black Child,Worldwide Gangsta,Rap,data/audio/merge_MT0000724357.mp3
merge_MT0000727738,merge,MT0000727738,Tori Amos,Little Amsterdam,Pop/Rock,data/audio/merge_MT0000727738.mp3
merge_MT0000734482,merge,MT0000734482,Bj�rk,Desired Constellation,Electronic,data/audio/merge_MT0000734482.mp3
merge_MT0000735056,merge,MT0000735056,Extol,Thrash Synergy,"International,Pop/Rock",data/audio/merge_MT0000735056.mp3
merge_MT0000741489,merge,MT0000741489,Dimmu Borgir,Nocturnal Fear,Pop/Rock,data/audio/merge_MT0000741489.mp3
merge_MT0000744293,merge,MT0000744293,The Cure,Out of Mind,Pop/Rock,data/audio/merge_MT0000744293.mp3
merge_MT0000747666,merge,MT0000747666,Diana Ross,One More Chance,"Pop/Rock,R&B",data/audio/merge_MT0000747666.mp3
merge_MT0000753074,merge,MT0000753074,Louis Armstrong,"Swing Low, Sweet Chariot","Vocal Pop,Traditional Pop,Vocal Jazz,Religious,Jazz,Vocal,Gospel,Spirituals",data/audio/merge_MT0000753074.mp3
merge_MT0000754511,merge,MT0000754511,Moby,I'm Not Worried at All,Electronic,data/audio/merge_MT0000754511.mp3
merge_MT0000762097,merge,MT0000762097,Bing Crosby,God Rest Ye Merry Gentleman,"Holiday,Vocal",data/audio/merge_MT0000762097.mp3
merge_MT0000763275,merge,MT0000763275,Black Box Recorder,Ideal Home,Pop/Rock,data/audio/merge_MT0000763275.mp3
merge_MT0000764951,merge,MT0000764951,Billie Holiday,Where Is the Sun?,"Blues,Jazz,Vocal",data/audio/merge_MT0000764951.mp3
merge_MT0000766316,merge,MT0000766316,Gene Vincent,Woman Love,Pop/Rock,data/audio/merge_MT0000766316.mp3
merge_MT0000775053,merge,MT0000775053,Marianne Faithfull,Chords of Fame,Pop/Rock,data/audio/merge_MT0000775053.mp3
merge_MT0000776108,merge,MT0000776108,Cat Stevens,How Many Times,Pop/Rock,data/audio/merge_MT0000776108.mp3
merge_MT0000778102,merge,MT0000778102,Trick Daddy,For the Thugs,Rap,data/audio/merge_MT0000778102.mp3
merge_MT0000780401,merge,MT0000780401,Dwight Yoakam,Does It Show,"Country,Pop/Rock",data/audio/merge_MT0000780401.mp3
merge_MT0000783307,merge,MT0000783307,Tool,<c6>nema,Pop/Rock,data/audio/merge_MT0000783307.mp3
merge_MT0000789330,merge,MT0000789330,Mastodon,Megalodon,Pop/Rock,data/audio/merge_MT0000789330.mp3
merge_MT0000807741,merge,MT0000807741,Louis Armstrong,Swing That Music,"Jazz,Vocal",data/audio/merge_MT0000807741.mp3
merge_MT0000808227,merge,MT0000808227,Reflux,The Sudden Realization...,"International,Pop/Rock",data/audio/merge_MT0000808227.mp3
merge_MT0000811092,merge,MT0000811092,George Treadwell & His All-Stars,East of the Sun (And West of the Moon),"Jazz,Vocal",data/audio/merge_MT0000811092.mp3
merge_MT0000811743,merge,MT0000811743,Buck Owens,My Last Chance With You,Country,data/audio/merge_MT0000811743.mp3
merge_MT0000825920,merge,MT0000825920,Doris Day,Christmas Song (Chestnuts Roasting on an Open Fire),"Holiday,Jazz,Vocal",data/audio/merge_MT0000825920.mp3
merge_MT0000829531,merge,MT0000829531,Ice Cube,Steady Mobbin',Rap,data/audio/merge_MT0000829531.mp3
merge_MT0000829765,merge,MT0000829765,Trisha Yearwood,When a Love Song Sings the Blues,"Country,Pop/Rock",data/audio/merge_MT0000829765.mp3
merge_MT0000832464,merge,MT0000832464,Faith Evans,Heartbreak Hotel,"Pop/Rock,R&B",data/audio/merge_MT0000832464.mp3
merge_MT0000848769,merge,MT0000848769,Billie Holiday,Can't Help Lovin' Dat Man,"Blues,Jazz,Vocal",data/audio/merge_MT0000848769.mp3
merge_MT0000850050,merge,MT0000850050,Alison Krauss,"Baby, Now That I've Found You",Country,data/audio/merge_MT0000850050.mp3
merge_MT0000850957,merge,MT0000850957,Red C,6 O'Clock News,Pop/Rock,data/audio/merge_MT0000850957.mp3
merge_MT0000851865,merge,MT0000851865,Bing Crosby,I'm an Old Cowhand (From the Rio Grande),"Jazz,Vocal",data/audio/merge_MT0000851865.mp3
merge_MT0000852582,merge,MT0000852582,Pungent Stench,Apotemnophiliac,"International,Pop/Rock",data/audio/merge_MT0000852582.mp3
merge_MT0000853072,merge,MT0000853072,Tom Waits,More Than Rain,Pop/Rock,data/audio/merge_MT0000853072.mp3
merge_MT0000854722,merge,MT0000854722,Alicia Keys,Mr. Man,"Pop/Rock,R&B",data/audio/merge_MT0000854722.mp3
merge_MT0000863232,merge,MT0000863232,Bob Marley,Adam and Eve,Reggae,data/audio/merge_MT0000863232.mp3
merge_MT0000863543,merge,MT0000863543,Curtis Mayfield,"Love Me, Love Me Now","Electronic,R&B",data/audio/merge_MT0000863543.mp3
merge_MT0000871290,merge,MT0000871290,Van Morrison,The Mystery,"Pop/Rock,R&B",data/audio/merge_MT0000871290.mp3
merge_MT0000874482,merge,MT0000874482,Lamb of God,Redneck,"Electronic,Pop/Rock",data/audio/merge_MT0000874482.mp3
merge_MT0000875199,merge,MT0000875199,R.E.M.,Sad Professor,Pop/Rock,data/audio/merge_MT0000875199.mp3
merge_MT0000875520,merge,MT0000875520,Led Zeppelin,Dancing Days,"Hard Rock,Heavy Metal,British Metal,Album Rock,Pop/Rock",data/audio/merge_MT0000875520.mp3
merge_MT0000886390,merge,MT0000886390,Dolly Parton,Randy,Country,data/audio/merge_MT0000886390.mp3
merge_MT0000888329,merge,MT0000888329,Bob Marley,Dreamland,Reggae,data/audio/merge_MT0000888329.mp3
merge_MT0000889229,merge,MT0000889229,Elvis Costello,Everybodys Crying Mercy,"Blues,Easy Listening,Jazz,Pop/Rock",data/audio/merge_MT0000889229.mp3
merge_MT0000892306,merge,MT0000892306,Reflux,Above the Pyramid and the Eye,"Electronic,International,Pop/Rock",data/audio/merge_MT0000892306.mp3
merge_MT0000895003,merge,MT0000895003,Barcode,For What It's Worth,"Electronic,International,Pop/Rock",data/audio/merge_MT0000895003.mp3
merge_MT0000895905,merge,MT0000895905,John Denver,Rocky Mountain Suite,Pop/Rock,data/audio/merge_MT0000895905.mp3
merge_MT0000900387,merge,MT0000900387,Ja Rule,Let's Ride,Rap,data/audio/merge_MT0000900387.mp3
merge_MT0000900995,merge,MT0000900995,Ella Fitzgerald,You Go to My Head,Jazz,data/audio/merge_MT0000900995.mp3
merge_MT0000901959,merge,MT0000901959,Common,Pops Rap III...All My Children,Rap,data/audio/merge_MT0000901959.mp3
merge_MT0000903225,merge,MT0000903225,Eric Clapton,Hello Old Friend,Pop/Rock,data/audio/merge_MT0000903225.mp3
merge_MT0000906888,merge,MT0000906888,Merle Haggard,The Way I Am,Country,data/audio/merge_MT0000906888.mp3
merge_MT0000910270,merge,MT0000910270,Bad Religion,New Leaf,Pop/Rock,data/audio/merge_MT0000910270.mp3
merge_MT0000920227,merge,MT0000920227,Pat Alger,We Shall Be Free,"Country,Religious",data/audio/merge_MT0000920227.mp3
merge_MT0000927561,merge,MT0000927561,Pink Floyd,Take Up Thy Stethoscope and Walk,"Art Rock,Psychedelic/Garage,Prog-Rock,Pop/Rock,British Psychedelia",data/audio/merge_MT0000927561.mp3
merge_MT0000931402,merge,MT0000931402,The Everly Brothers,Lonely Street,"Country,Pop/Rock",data/audio/merge_MT0000931402.mp3
merge_MT0000934613,merge,MT0000934613,Lifetime,Knives Bats New Tats,Pop/Rock,data/audio/merge_MT0000934613.mp3
merge_MT0000948111,merge,MT0000948111,Elvis Presley,Hot Dog,Pop/Rock,data/audio/merge_MT0000948111.mp3
merge_MT0000950090,merge,MT0000950090,Annie Lennox,The Saddest Song I've Got,Pop/Rock,data/audio/merge_MT0000950090.mp3
merge_MT0000954088,merge,MT0000954088,The Andrews Sisters,"South America, Take It Away!",Vocal,data/audio/merge_MT0000954088.mp3
merge_MT0000956340,merge,MT0000956340,Xzibit,Break Yourself,Rap,data/audio/merge_MT0000956340.mp3
merge_MT0000984023,merge,MT0000984023,Vital Remains,Disciples of Hell,"Electronic,Pop/Rock",data/audio/merge_MT0000984023.mp3
merge_MT0000992846,merge,MT0000992846,Barenaked Ladies,Shoe Box,Pop/Rock,data/audio/merge_MT0000992846.mp3
merge_MT0001016068,merge,MT0001016068,Howlin' Wolf,"Oh, Red!!",Blues,data/audio/merge_MT0001016068.mp3
merge_MT0001020011,merge,MT0001020011,"Harry Connick, Jr.",What Child Is This?,"Classical,Religious",data/audio/merge_MT0001020011.mp3
merge_MT0001030436,merge,MT0001030436,Tears for Fears,When in Love With a Blind Man,,data/audio/merge_MT0001030436.mp3
merge_MT0001032211,merge,MT0001032211,The Fall,Frenz,"Electronic,Pop/Rock",data/audio/merge_MT0001032211.mp3
merge_MT0001042055,merge,MT0001042055,Kenny Chesney,All I Want for Christmas Is a Real Good Tan,"Country,Holiday",data/audio/merge_MT0001042055.mp3
merge_MT0001043721,merge,MT0001043721,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing Ta F' Wit,Rap,data/audio/merge_MT0001043721.mp3
merge_MT0001053268,merge,MT0001053268,Aretha Franklin,Gentle on My Mind,"Electronic,R&B",data/audio/merge_MT0001053268.mp3
merge_MT0001058887,merge,MT0001058887,Smokey Robinson,My Girl,"Pop/Rock,R&B",data/audio/merge_MT0001058887.mp3
merge_MT0001062700,merge,MT0001062700,Linda Ronstadt,I Go to Pieces,Pop/Rock,data/audio/merge_MT0001062700.mp3
merge_MT0001095298,merge,MT0001095298,Leon Ashley,Laura (What's He Got That I Ain't Got),Country,data/audio/merge_MT0001095298.mp3
merge_MT0001101467,merge,MT0001101467,Ludacris,Get Back,"Electronic,Rap",data/audio/merge_MT0001101467.mp3
merge_MT0001102610,merge,MT0001102610,Keith Urban,You'll Think of Me,Country,data/audio/merge_MT0001102610.mp3
merge_MT0001104467,merge,MT0001104467,Rosanne Cash,Blue Moon With Heartache,"Contemporary Country,Country,Neo-Traditionalist Country",data/audio/merge_MT0001104467.mp3
merge_MT0001106114,merge,MT0001106114,Louis Armstrong,I Love Jazz,Jazz,data/audio/merge_MT0001106114.mp3
merge_MT0001109401,merge,MT0001109401,Morcheeba,Moog Island,Electronic,data/audio/merge_MT0001109401.mp3
merge_MT0001115644,merge,MT0001115644,Doug Stone,Gone Out of My Mind,Country,data/audio/merge_MT0001115644.mp3
merge_MT0001116511,merge,MT0001116511,H�sker D�,Target,Pop/Rock,data/audio/merge_MT0001116511.mp3
merge_MT0001117815,merge,MT0001117815,The Verve,Lucky Man,Pop/Rock,data/audio/merge_MT0001117815.mp3
merge_MT0001121577,merge,MT0001121577,Point of Grace,Who Am I,"New Age,Religious",data/audio/merge_MT0001121577.mp3
merge_MT0001134958,merge,MT0001134958,Hank Williams,I'm So Lonesome,Country,data/audio/merge_MT0001134958.mp3
merge_MT0001137053,merge,MT0001137053,Joe Jackson,Lullaby,Classical,data/audio/merge_MT0001137053.mp3
merge_MT0001144930,merge,MT0001144930,Eric Clapton,Believe in Life,Pop/Rock,data/audio/merge_MT0001144930.mp3
merge_MT0001152165,merge,MT0001152165,Kem,Love Calls,R&B,data/audio/merge_MT0001152165.mp3
merge_MT0001152664,merge,MT0001152664,Radiohead,How to Disappear Completely,Pop/Rock,data/audio/merge_MT0001152664.mp3
merge_MT0001153847,merge,MT0001153847,Elvis Presley,A Little Less Conversation,"Pop/Rock,Club/Dance,Contemporary Pop/Rock",data/audio/merge_MT0001153847.mp3
merge_MT0001157069,merge,MT0001157069,Tom Waits,The Fall of Troy,,data/audio/merge_MT0001157069.mp3
merge_MT0001168323,merge,MT0001168323,Carla Thomas,All I Want for Christmas Is You,"Holiday,R&B",data/audio/merge_MT0001168323.mp3
merge_MT0001169715,merge,MT0001169715,Gene Vincent,Red Blue Jeans and a Pony Tail,Pop/Rock,data/audio/merge_MT0001169715.mp3
merge_MT0001183783,merge,MT0001183783,Billie Holiday,Having Myself a Time,"Blues,Jazz,Vocal",data/audio/merge_MT0001183783.mp3
merge_MT0001189913,merge,MT0001189913,Kay Kyser,"(I Got Spurs That) Jingle, Jangle, Jingle","Easy Listening,Jazz,Vocal",data/audio/merge_MT0001189913.mp3
merge_MT0001193202,merge,MT0001193202,Megadeth,Elysian Fields,Pop/Rock,data/audio/merge_MT0001193202.mp3
merge_MT0001193331,merge,MT0001193331,Neil Diamond,High Rolling Man,Pop/Rock,data/audio/merge_MT0001193331.mp3
merge_MT0001193971,merge,MT0001193971,Travis Tritt,No Vacation from the Blues,Country,data/audio/merge_MT0001193971.mp3
merge_MT0001194164,merge,MT0001194164,Bob Dylan,What Good Am I?,Pop/Rock,data/audio/merge_MT0001194164.mp3
merge_MT0001195535,merge,MT0001195535,Willie Nelson,I've Loved You All Over the World,"Country,International,Pop/Rock",data/audio/merge_MT0001195535.mp3
merge_MT0001202986,merge,MT0001202986,Elvis Presley,One-Sided Love Affair,"Country,Pop/Rock",data/audio/merge_MT0001202986.mp3
merge_MT0001217651,merge,MT0001217651,Choppa,Choppa Style,Rap,data/audio/merge_MT0001217651.mp3
merge_MT0001227219,merge,MT0001227219,Count Basie,How Long Blues,Jazz,data/audio/merge_MT0001227219.mp3
merge_MT0001230193,merge,MT0001230193,Biohazard,Trap,Pop/Rock,data/audio/merge_MT0001230193.mp3
merge_MT0001230298,merge,MT0001230298,Buck Owens,The One You Slip Around With,Country,data/audio/merge_MT0001230298.mp3
merge_MT0001243097,merge,MT0001243097,Alabama,Angels Among Us,"Country,Country-Pop",data/audio/merge_MT0001243097.mp3
merge_MT0001256033,merge,MT0001256033,Arab Strap,One Four Seven One,Pop/Rock,data/audio/merge_MT0001256033.mp3
merge_MT0001265984,merge,MT0001265984,Elton John,American Triangle,Pop/Rock,data/audio/merge_MT0001265984.mp3
merge_MT0001266436,merge,MT0001266436,Eels,Restraining Order Blues,Pop/Rock,data/audio/merge_MT0001266436.mp3
merge_MT0001267997,merge,MT0001267997,Arnett Cobb,When I Grow Too Old to Dream,"Blues,Jazz",data/audio/merge_MT0001267997.mp3
merge_MT0001276044,merge,MT0001276044,Easy Rider,When the Thousand,"Electronic,International,Pop/Rock",data/audio/merge_MT0001276044.mp3
merge_MT0001277283,merge,MT0001277283,Alice in Chains,Brother,Pop/Rock,data/audio/merge_MT0001277283.mp3
merge_MT0001284282,merge,MT0001284282,Madonna,Like a Virgin [Extended Dance Remix],"Electronic,Pop/Rock",data/audio/merge_MT0001284282.mp3
merge_MT0001284801,merge,MT0001284801,Billie Holiday,Jim,"Blues,Jazz,Vocal",data/audio/merge_MT0001284801.mp3
merge_MT0001287647,merge,MT0001287647,Riverboat Gamblers,Ice Water,Pop/Rock,data/audio/merge_MT0001287647.mp3
merge_MT0001292451,merge,MT0001292451,Perry Como,Dig You Later,Vocal,data/audio/merge_MT0001292451.mp3
merge_MT0001297031,merge,MT0001297031,Elbow,Station Approach,Pop/Rock,data/audio/merge_MT0001297031.mp3
merge_MT0001298241,merge,MT0001298241,Lou Reed,Modern Dance,Pop/Rock,data/audio/merge_MT0001298241.mp3
merge_MT0001301827,merge,MT0001301827,Etta James,Love Letters,"Blues,Jazz,R&B",data/audio/merge_MT0001301827.mp3
merge_MT0001305550,merge,MT0001305550,Bee Gees,Until,"Pop/Rock,R&B",data/audio/merge_MT0001305550.mp3
merge_MT0001309422,merge,MT0001309422,Ernest Tubb,I'm With a Crowd But So Alone,Country,data/audio/merge_MT0001309422.mp3
merge_MT0001313815,merge,MT0001313815,Bob Marley,Waiting in Vain,Reggae,data/audio/merge_MT0001313815.mp3
