uid,artist,title,audio_path,lyrics_path,genre_label
merge_MT0003315880,Circle Jerks,What's Your Problem,data/audio/merge_MT0003315880.mp3,data/lyrics/merge_MT0003315880.txt,Unknown
merge_MT0003320924,Chicago Blues Band,It Serves Me Right to Suffer,data/audio/merge_MT0003320924.mp3,data/lyrics/merge_MT0003320924.txt,Unknown
merge_MT0003326925,Gorilla Biscuits,Big Mouth,data/audio/merge_MT0003326925.mp3,data/lyrics/merge_MT0003326925.txt,Unknown
merge_MT0003328491,Billy Ray Cyrus,Need a Little Help,data/audio/merge_MT0003328491.mp3,data/lyrics/merge_MT0003328491.txt,Unknown
merge_MT0003329820,Nellie McKay,Swept Away,data/audio/merge_MT0003329820.mp3,data/lyrics/merge_MT0003329820.txt,Unknown
merge_MT0003336370,James Brown,Just Won't Do Right,data/audio/merge_MT0003336370.mp3,data/lyrics/merge_MT0003336370.txt,Unknown
merge_MT0003336800,Crumbsuckers,Shot Down,data/audio/merge_MT0003336800.mp3,data/lyrics/merge_MT0003336800.txt,Unknown
merge_MT0003337396,Misconduct,Fight Back,data/audio/merge_MT0003337396.mp3,data/lyrics/merge_MT0003337396.txt,Unknown
merge_MT0003343422,Ella Fitzgerald,It Never Entered My Mind,data/audio/merge_MT0003343422.mp3,data/lyrics/merge_MT0003343422.txt,Unknown
merge_MT0003345751,Dismember,Sorrowfilled,data/audio/merge_MT0003345751.mp3,data/lyrics/merge_MT0003345751.txt,Unknown
merge_MT0003352308,Mot�rhead,Dead and Gone,data/audio/merge_MT0003352308.mp3,data/lyrics/merge_MT0003352308.txt,Unknown
merge_MT0003353602,Broken Bones,State of Mind,data/audio/merge_MT0003353602.mp3,data/lyrics/merge_MT0003353602.txt,Unknown
merge_MT0003353794,Patty Loveless,How Can I Help You Say Goodbye,data/audio/merge_MT0003353794.mp3,data/lyrics/merge_MT0003353794.txt,Unknown
merge_MT0003354468,Alan Jackson,A Holly Jolly Christmas,data/audio/merge_MT0003354468.mp3,data/lyrics/merge_MT0003354468.txt,Unknown
merge_MT0003362542,Fabolous,What Should I Do,data/audio/merge_MT0003362542.mp3,data/lyrics/merge_MT0003362542.txt,Unknown
merge_MT0003362617,Garth Brooks,Which One of Them,data/audio/merge_MT0003362617.mp3,data/lyrics/merge_MT0003362617.txt,Unknown
merge_MT0003389088,Alan Jackson,That'd Be Alright,data/audio/merge_MT0003389088.mp3,data/lyrics/merge_MT0003389088.txt,Unknown
merge_MT0003390733,Cherrelle,I Didn't Mean to Turn You On,data/audio/merge_MT0003390733.mp3,data/lyrics/merge_MT0003390733.txt,Unknown
merge_MT0003402178,Cyndi Lauper,In the Bleak Midwinter,data/audio/merge_MT0003402178.mp3,data/lyrics/merge_MT0003402178.txt,Unknown
merge_MT0003402538,Marvin Gaye,I Wish I Liked You (As Much as I Love You),data/audio/merge_MT0003402538.mp3,data/lyrics/merge_MT0003402538.txt,Unknown
merge_MT0003402994,Christina Aguilera,Dirrty,data/audio/merge_MT0003402994.mp3,data/lyrics/merge_MT0003402994.txt,Unknown
merge_MT0003420996,Roberta Flack,Ballad of the Sad Young Men,data/audio/merge_MT0003420996.mp3,data/lyrics/merge_MT0003420996.txt,Unknown
merge_MT0003421433,Al B. Sure!,Killing Me Softly,data/audio/merge_MT0003421433.mp3,data/lyrics/merge_MT0003421433.txt,Unknown
merge_MT0003428477,Frank Sinatra,Polka Dots and Moonbeams,data/audio/merge_MT0003428477.mp3,data/lyrics/merge_MT0003428477.txt,Unknown
merge_MT0003435704,Deana Carter,Absence of the Heart,data/audio/merge_MT0003435704.mp3,data/lyrics/merge_MT0003435704.txt,Unknown
merge_MT0003440957,T. Rex,Telegram Sam,data/audio/merge_MT0003440957.mp3,data/lyrics/merge_MT0003440957.txt,Unknown
merge_MT0003444822,The Distillers,Hate Me,data/audio/merge_MT0003444822.mp3,data/lyrics/merge_MT0003444822.txt,Unknown
merge_MT0003462877,Against All Authority,All Fall Down,data/audio/merge_MT0003462877.mp3,data/lyrics/merge_MT0003462877.txt,Unknown
merge_MT0003473344,Chicken Soup,Candle on the Water,data/audio/merge_MT0003473344.mp3,data/lyrics/merge_MT0003473344.txt,Unknown
merge_MT0003482336,Youth Brigade,Brigade Song,data/audio/merge_MT0003482336.mp3,data/lyrics/merge_MT0003482336.txt,Unknown
merge_MT0003496132,Rage Against the Machine,Wake Up,data/audio/merge_MT0003496132.mp3,data/lyrics/merge_MT0003496132.txt,Unknown
merge_MT0003501434,Ani DiFranco,Modulation,data/audio/merge_MT0003501434.mp3,data/lyrics/merge_MT0003501434.txt,Unknown
merge_MT0003503243,Godsmack,I F****** Hate You,data/audio/merge_MT0003503243.mp3,data/lyrics/merge_MT0003503243.txt,Unknown
merge_MT0003504525,Trick Daddy,Ain't No Santa,data/audio/merge_MT0003504525.mp3,data/lyrics/merge_MT0003504525.txt,Unknown
merge_MT0003510796,Del the Funky Homosapien,Rock the House [Edit],data/audio/merge_MT0003510796.mp3,data/lyrics/merge_MT0003510796.txt,Unknown
merge_MT0003517837,Sweet,You're Not Wrong for Loving Me,data/audio/merge_MT0003517837.mp3,data/lyrics/merge_MT0003517837.txt,Unknown
merge_MT0003536193,Marvin Gaye,Ain't No Mountain High Enough,data/audio/merge_MT0003536193.mp3,data/lyrics/merge_MT0003536193.txt,Unknown
merge_MT0003539442,Extol,Nihilism 2002,data/audio/merge_MT0003539442.mp3,data/lyrics/merge_MT0003539442.txt,Unknown
merge_MT0003542756,Ella Fitzgerald,You Turned the Tables on Me,data/audio/merge_MT0003542756.mp3,data/lyrics/merge_MT0003542756.txt,Unknown
merge_MT0003570082,Bunny Lee,Wet Dream,data/audio/merge_MT0003570082.mp3,data/lyrics/merge_MT0003570082.txt,Unknown
merge_MT0003587042,Wednesday 13,God Is a Lie,data/audio/merge_MT0003587042.mp3,data/lyrics/merge_MT0003587042.txt,Unknown
merge_MT0003597979,Howlin' Wolf,Three Hundred Pounds of Joy,data/audio/merge_MT0003597979.mp3,data/lyrics/merge_MT0003597979.txt,Unknown
merge_MT0003603497,Gene Autry,Here Comes Santa Claus,data/audio/merge_MT0003603497.mp3,data/lyrics/merge_MT0003603497.txt,Unknown
merge_MT0003603772,The Isley Brothers,I Like,data/audio/merge_MT0003603772.mp3,data/lyrics/merge_MT0003603772.txt,Unknown
merge_MT0003612742,Saliva,Click Click Boom,data/audio/merge_MT0003612742.mp3,data/lyrics/merge_MT0003612742.txt,Unknown
merge_MT0003617309,Linda Ronstadt,Trouble Again,data/audio/merge_MT0003617309.mp3,data/lyrics/merge_MT0003617309.txt,Unknown
merge_MT0003629164,Rosanne Cash,One Step Over the Line,data/audio/merge_MT0003629164.mp3,data/lyrics/merge_MT0003629164.txt,Unknown
merge_MT0003630870,Geto Boys,Talkin' Loud Ain't Sayin' Nothin',data/audio/merge_MT0003630870.mp3,data/lyrics/merge_MT0003630870.txt,Unknown
merge_MT0003649209,The Ramones,Rock N' Roll High School,data/audio/merge_MT0003649209.mp3,data/lyrics/merge_MT0003649209.txt,Unknown
merge_MT0003655884,Fred Astaire,The Way You Look Tonight,data/audio/merge_MT0003655884.mp3,data/lyrics/merge_MT0003655884.txt,Unknown
merge_MT0003659365,Lovehatehero,Amity,data/audio/merge_MT0003659365.mp3,data/lyrics/merge_MT0003659365.txt,Unknown
merge_MT0003663435,Eric Clapton,I've Got a Rock 'N' Roll Heart,data/audio/merge_MT0003663435.mp3,data/lyrics/merge_MT0003663435.txt,Unknown
merge_MT0003669917,Third Day,Come Together,data/audio/merge_MT0003669917.mp3,data/lyrics/merge_MT0003669917.txt,Unknown
merge_MT0003728288,...And Oceans,Odious & Devious,data/audio/merge_MT0003728288.mp3,data/lyrics/merge_MT0003728288.txt,Unknown
merge_MT0003729518,Gustavo Cerati,The Day and the Time,data/audio/merge_MT0003729518.mp3,data/lyrics/merge_MT0003729518.txt,Unknown
merge_MT0003732702,Lena Horne,If You Can Dream,data/audio/merge_MT0003732702.mp3,data/lyrics/merge_MT0003732702.txt,Unknown
merge_MT0003740052,Kirk Franklin,Kingdom Come,data/audio/merge_MT0003740052.mp3,data/lyrics/merge_MT0003740052.txt,Unknown
merge_MT0003748227,Johnny Paycheck,A. 11,data/audio/merge_MT0003748227.mp3,data/lyrics/merge_MT0003748227.txt,Unknown
merge_MT0003759483,Page France,Bridge,data/audio/merge_MT0003759483.mp3,data/lyrics/merge_MT0003759483.txt,Unknown
merge_MT0003762220,The Originals,"Baby, I'm for Real",data/audio/merge_MT0003762220.mp3,data/lyrics/merge_MT0003762220.txt,Unknown
merge_MT0003762339,Darkane,Fading Dimensions,data/audio/merge_MT0003762339.mp3,data/lyrics/merge_MT0003762339.txt,Unknown
merge_MT0003768949,Barry White,Your Sweetness Is My Weakness,data/audio/merge_MT0003768949.mp3,data/lyrics/merge_MT0003768949.txt,Unknown
merge_MT0003770678,Randy Travis,Running Blind,data/audio/merge_MT0003770678.mp3,data/lyrics/merge_MT0003770678.txt,Unknown
merge_MT0003774577,C-Murder,Duck & Run,data/audio/merge_MT0003774577.mp3,data/lyrics/merge_MT0003774577.txt,Unknown
merge_MT0003782002,Pungent Stench,Mortuary Love Affair,data/audio/merge_MT0003782002.mp3,data/lyrics/merge_MT0003782002.txt,Unknown
merge_MT0003788939,Backstreet Boys,It's Gotta Be You,data/audio/merge_MT0003788939.mp3,data/lyrics/merge_MT0003788939.txt,Unknown
merge_MT0003791678,Electric Light Orchestra,Mr. Blue Sky,data/audio/merge_MT0003791678.mp3,data/lyrics/merge_MT0003791678.txt,Unknown
merge_MT0003792475,Black Rebel Motorcycle Club,Rifles,data/audio/merge_MT0003792475.mp3,data/lyrics/merge_MT0003792475.txt,Unknown
merge_MT0003795778,Bryan Ferry,Let's Stick Together,data/audio/merge_MT0003795778.mp3,data/lyrics/merge_MT0003795778.txt,Unknown
merge_MT0003796752,Luther Vandross,Knocks Me off My Feet,data/audio/merge_MT0003796752.mp3,data/lyrics/merge_MT0003796752.txt,Unknown
merge_MT0003821577,Agathodaimon,Paradise Beyond,data/audio/merge_MT0003821577.mp3,data/lyrics/merge_MT0003821577.txt,Unknown
merge_MT0003837569,Living Sacrifice,Separation,data/audio/merge_MT0003837569.mp3,data/lyrics/merge_MT0003837569.txt,Unknown
merge_MT0003859252,Babes in Toyland,Spit to See the Shine,data/audio/merge_MT0003859252.mp3,data/lyrics/merge_MT0003859252.txt,Unknown
merge_MT0003861331,Montell Jordan,Somethin' 4 da Honeyz,data/audio/merge_MT0003861331.mp3,data/lyrics/merge_MT0003861331.txt,Unknown
merge_MT0003863509,Johnny Paycheck,It Won't Be Long (And I'll Be Hating You),data/audio/merge_MT0003863509.mp3,data/lyrics/merge_MT0003863509.txt,Unknown
merge_MT0003868349,Bonnie Raitt,Wherever You May Be,data/audio/merge_MT0003868349.mp3,data/lyrics/merge_MT0003868349.txt,Unknown
merge_MT0003868390,Dr. John,Lay My Burden Down,data/audio/merge_MT0003868390.mp3,data/lyrics/merge_MT0003868390.txt,Unknown
merge_MT0003869539,The Jackson 5,Stand!,data/audio/merge_MT0003869539.mp3,data/lyrics/merge_MT0003869539.txt,Unknown
merge_MT0003878494,Charlie Poole & the North Carolina Ramblers,Baltimore Fire,data/audio/merge_MT0003878494.mp3,data/lyrics/merge_MT0003878494.txt,Unknown
merge_MT0003880691,"10,000 Things",Night of the Femaliens,data/audio/merge_MT0003880691.mp3,data/lyrics/merge_MT0003880691.txt,Unknown
merge_MT0003881997,Das EFX,Somebody Told Me,data/audio/merge_MT0003881997.mp3,data/lyrics/merge_MT0003881997.txt,Unknown
merge_MT0003898980,The Ray Charles Singers,There's No Place Like Home for the Holidays,data/audio/merge_MT0003898980.mp3,data/lyrics/merge_MT0003898980.txt,Unknown
merge_MT0003903675,Cher,Dead Ringer for Love,data/audio/merge_MT0003903675.mp3,data/lyrics/merge_MT0003903675.txt,Unknown
merge_MT0003906833,Poco,Rocky Mountain Breakdown,data/audio/merge_MT0003906833.mp3,data/lyrics/merge_MT0003906833.txt,Unknown
merge_MT0003907045,Great Lake Swimmers,Various Stages,data/audio/merge_MT0003907045.mp3,data/lyrics/merge_MT0003907045.txt,Unknown
merge_MT0003909053,Buck Owens,Heartaches for a Dime,data/audio/merge_MT0003909053.mp3,data/lyrics/merge_MT0003909053.txt,Unknown
merge_MT0003909575,The Pogues,I'm a Man You Don't Meet Every Day,data/audio/merge_MT0003909575.mp3,data/lyrics/merge_MT0003909575.txt,Unknown
merge_MT0003922883,Aretha Franklin,This Girl's In Love with You,data/audio/merge_MT0003922883.mp3,data/lyrics/merge_MT0003922883.txt,Unknown
merge_MT0003934644,Gloria Estefan,Everlasting Love,data/audio/merge_MT0003934644.mp3,data/lyrics/merge_MT0003934644.txt,Unknown
merge_MT0003935299,Ella Fitzgerald,We'll Be Together Again,data/audio/merge_MT0003935299.mp3,data/lyrics/merge_MT0003935299.txt,Unknown
merge_MT0003965796,Gloria Estefan,Rhythm Is Gonna Get You,data/audio/merge_MT0003965796.mp3,data/lyrics/merge_MT0003965796.txt,Unknown
merge_MT0003968586,...And Oceans,Postfuturistika,data/audio/merge_MT0003968586.mp3,data/lyrics/merge_MT0003968586.txt,Unknown
merge_MT0003970870,Eddie Heywood,All of Me,data/audio/merge_MT0003970870.mp3,data/lyrics/merge_MT0003970870.txt,Unknown
merge_MT0003974181,Billie Holiday,Who Wants Love?,data/audio/merge_MT0003974181.mp3,data/lyrics/merge_MT0003974181.txt,Unknown
merge_MT0003979876,Pungent Stench,Suffer the Little Children to Come Unto Me,data/audio/merge_MT0003979876.mp3,data/lyrics/merge_MT0003979876.txt,Unknown
merge_MT0004001989,Al Green,Build Me Up,data/audio/merge_MT0004001989.mp3,data/lyrics/merge_MT0004001989.txt,Unknown
merge_MT0004012938,One Man Army and the Undead Quartet,Nightmare in Ashes and Blood,data/audio/merge_MT0004012938.mp3,data/lyrics/merge_MT0004012938.txt,Unknown
merge_MT0004020993,Dixie Chicks,You Can't Hurry Love,data/audio/merge_MT0004020993.mp3,data/lyrics/merge_MT0004020993.txt,Unknown
merge_MT0004025604,One Man Army and the Undead Quartet,Mine for the Taking,data/audio/merge_MT0004025604.mp3,data/lyrics/merge_MT0004025604.txt,Unknown
merge_MT0004028719,Grandmaster Flash,White Lines (Don't Don't Do It),data/audio/merge_MT0004028719.mp3,data/lyrics/merge_MT0004028719.txt,Unknown
merge_MT0004033010,Harold Melvin & the Blue Notes,Keep on Lovin' You,data/audio/merge_MT0004033010.mp3,data/lyrics/merge_MT0004033010.txt,Unknown
merge_MT0004068560,Demonoid,Firestorms,data/audio/merge_MT0004068560.mp3,data/lyrics/merge_MT0004068560.txt,Unknown
merge_MT0004072079,Youth Brigade,How Can We Live Like This,data/audio/merge_MT0004072079.mp3,data/lyrics/merge_MT0004072079.txt,Unknown
merge_MT0004073991,Das EFX,Set It Off,data/audio/merge_MT0004073991.mp3,data/lyrics/merge_MT0004073991.txt,Unknown
merge_MT0004085907,Grandmaster Flash,Vice,data/audio/merge_MT0004085907.mp3,data/lyrics/merge_MT0004085907.txt,Unknown
merge_MT0004087145,Despised Icon,Quarantine,data/audio/merge_MT0004087145.mp3,data/lyrics/merge_MT0004087145.txt,Unknown
merge_MT0004091857,The Jackson 5,ABC,data/audio/merge_MT0004091857.mp3,data/lyrics/merge_MT0004091857.txt,Unknown
merge_MT0004098601,Joan Baez,Isaac & Abraham,data/audio/merge_MT0004098601.mp3,data/lyrics/merge_MT0004098601.txt,Unknown
merge_MT0004113262,Shakira,Timor,data/audio/merge_MT0004113262.mp3,data/lyrics/merge_MT0004113262.txt,Unknown
merge_MT0004117319,Sade,I Never Thought I'd See the Day,data/audio/merge_MT0004117319.mp3,data/lyrics/merge_MT0004117319.txt,Unknown
merge_MT0004131260,Voivod,Odds & Frauds,data/audio/merge_MT0004131260.mp3,data/lyrics/merge_MT0004131260.txt,Unknown
merge_MT0004137658,Dog Fashion Disco,Dr. Piranha,data/audio/merge_MT0004137658.mp3,data/lyrics/merge_MT0004137658.txt,Unknown
merge_MT0004141823,Miami Sound Machine,Conga,data/audio/merge_MT0004141823.mp3,data/lyrics/merge_MT0004141823.txt,Unknown
merge_MT0004156130,Stina Nordenstam,Memories of a Colour,data/audio/merge_MT0004156130.mp3,data/lyrics/merge_MT0004156130.txt,Unknown
merge_MT0004180568,The Beach Boys,The Air That I Breathe,data/audio/merge_MT0004180568.mp3,data/lyrics/merge_MT0004180568.txt,Unknown
merge_MT0004184616,Ella Fitzgerald,I Gotta Right to Sing the Blues,data/audio/merge_MT0004184616.mp3,data/lyrics/merge_MT0004184616.txt,Unknown
merge_MT0004194402,Jimmy Reed,Wee Wee Baby,data/audio/merge_MT0004194402.mp3,data/lyrics/merge_MT0004194402.txt,Unknown
merge_MT0004197514,The Roots,Panic!!!!!,data/audio/merge_MT0004197514.mp3,data/lyrics/merge_MT0004197514.txt,Unknown
merge_MT0004212108,Billy Ward,Rags to Riches,data/audio/merge_MT0004212108.mp3,data/lyrics/merge_MT0004212108.txt,Unknown
merge_MT0004219321,Johnny Cash,I Will Miss You When You Go,data/audio/merge_MT0004219321.mp3,data/lyrics/merge_MT0004219321.txt,Unknown
merge_MT0004232099,Ella Fitzgerald,Suppertime,data/audio/merge_MT0004232099.mp3,data/lyrics/merge_MT0004232099.txt,Unknown
merge_MT0004240748,Slapshot,Tear Down the Walls,data/audio/merge_MT0004240748.mp3,data/lyrics/merge_MT0004240748.txt,Unknown
merge_MT0004254228,Megadeth,Moto Psycho,data/audio/merge_MT0004254228.mp3,data/lyrics/merge_MT0004254228.txt,Unknown
merge_MT0004256890,Janet Jackson,Let's Wait Awhile,data/audio/merge_MT0004256890.mp3,data/lyrics/merge_MT0004256890.txt,Unknown
merge_MT0004262978,Judy Garland,Over the Rainbow,data/audio/merge_MT0004262978.mp3,data/lyrics/merge_MT0004262978.txt,Unknown
merge_MT0004263301,Vince Gill,If It Weren't For Him,data/audio/merge_MT0004263301.mp3,data/lyrics/merge_MT0004263301.txt,Unknown
merge_MT0004287283,Jimmy Reed,Slow Walking Mama,data/audio/merge_MT0004287283.mp3,data/lyrics/merge_MT0004287283.txt,Unknown
merge_MT0004290389,Momus,The Lady of Shalott,data/audio/merge_MT0004290389.mp3,data/lyrics/merge_MT0004290389.txt,Unknown
merge_MT0004293364,Redman,Gilla House Check,data/audio/merge_MT0004293364.mp3,data/lyrics/merge_MT0004293364.txt,Unknown
merge_MT0004306521,Diamond Rio,Love a Little Stronger,data/audio/merge_MT0004306521.mp3,data/lyrics/merge_MT0004306521.txt,Unknown
merge_MT0004317784,The Handsome Family,Weightless Again,data/audio/merge_MT0004317784.mp3,data/lyrics/merge_MT0004317784.txt,Unknown
merge_MT0004337195,Gene Vincent,Be-Bop-A-Lula '69,data/audio/merge_MT0004337195.mp3,data/lyrics/merge_MT0004337195.txt,Unknown
merge_MT0004338270,The Allman Brothers Band,Good Time Feeling,data/audio/merge_MT0004338270.mp3,data/lyrics/merge_MT0004338270.txt,Unknown
merge_MT0004352104,The Contours,"Danger, Heartbreak Dead Ahead",data/audio/merge_MT0004352104.mp3,data/lyrics/merge_MT0004352104.txt,Unknown
merge_MT0004352726,Randy Travis,Pick Up the Oars and Row,data/audio/merge_MT0004352726.mp3,data/lyrics/merge_MT0004352726.txt,Unknown
merge_MT0004362501,Bob Marley,Ten Commandments of Love,data/audio/merge_MT0004362501.mp3,data/lyrics/merge_MT0004362501.txt,Unknown
merge_MT0004395306,Paul Desmond,Skylark,data/audio/merge_MT0004395306.mp3,data/lyrics/merge_MT0004395306.txt,Unknown
merge_MT0004397754,Sheek Louch,Pressure,data/audio/merge_MT0004397754.mp3,data/lyrics/merge_MT0004397754.txt,Unknown
merge_MT0004400843,The Cure,Want,data/audio/merge_MT0004400843.mp3,data/lyrics/merge_MT0004400843.txt,Unknown
merge_MT0004414074,Extol,Emancipation,data/audio/merge_MT0004414074.mp3,data/lyrics/merge_MT0004414074.txt,Unknown
merge_MT0004422924,Stevie Nicks,If Anyone Falls,data/audio/merge_MT0004422924.mp3,data/lyrics/merge_MT0004422924.txt,Unknown
merge_MT0004425744,Blue,"Signed, Sealed, Delivered (I'm Yours)",data/audio/merge_MT0004425744.mp3,data/lyrics/merge_MT0004425744.txt,Unknown
merge_MT0004440606,Ani DiFranco,Paradigm,data/audio/merge_MT0004440606.mp3,data/lyrics/merge_MT0004440606.txt,Unknown
merge_MT0004444570,Prince,U Got the Look,data/audio/merge_MT0004444570.mp3,data/lyrics/merge_MT0004444570.txt,Unknown
merge_MT0004447086,One Man Army and the Undead Quartet,Such a Sick Boy,data/audio/merge_MT0004447086.mp3,data/lyrics/merge_MT0004447086.txt,Unknown
merge_MT0004459450,U.K. Subs,War on the Pentagon,data/audio/merge_MT0004459450.mp3,data/lyrics/merge_MT0004459450.txt,Unknown
merge_MT0004469135,Harold Melvin & the Blue Notes,Satisfaction Guaranteed (Or Take Your Love Back),data/audio/merge_MT0004469135.mp3,data/lyrics/merge_MT0004469135.txt,Unknown
merge_MT0004476235,Yoko Ono,Death of Samantha,data/audio/merge_MT0004476235.mp3,data/lyrics/merge_MT0004476235.txt,Unknown
merge_MT0004485367,Neil Diamond,Create Me,data/audio/merge_MT0004485367.mp3,data/lyrics/merge_MT0004485367.txt,Unknown
merge_MT0004489039,Bob Dylan,North Country Blues,data/audio/merge_MT0004489039.mp3,data/lyrics/merge_MT0004489039.txt,Unknown
merge_MT0004497478,Dismember,Dreaming in Red,data/audio/merge_MT0004497478.mp3,data/lyrics/merge_MT0004497478.txt,Unknown
merge_MT0004500770,Mitch Miller & His Orchestra,My Heart Cries for You,data/audio/merge_MT0004500770.mp3,data/lyrics/merge_MT0004500770.txt,Unknown
merge_MT0004506984,Bee Gees,Night Fever,data/audio/merge_MT0004506984.mp3,data/lyrics/merge_MT0004506984.txt,Unknown
merge_MT0004511265,Refused,This Trust Will Kill Again,data/audio/merge_MT0004511265.mp3,data/lyrics/merge_MT0004511265.txt,Unknown
merge_MT0004512063,Dismember,Eviscerated,data/audio/merge_MT0004512063.mp3,data/lyrics/merge_MT0004512063.txt,Unknown
merge_MT0004514306,Jesus Jones,Rails,data/audio/merge_MT0004514306.mp3,data/lyrics/merge_MT0004514306.txt,Unknown
merge_MT0004525980,Cher,You Take It All,data/audio/merge_MT0004525980.mp3,data/lyrics/merge_MT0004525980.txt,Unknown
merge_MT0004540242,Huey Lewis,Cruisin',data/audio/merge_MT0004540242.mp3,data/lyrics/merge_MT0004540242.txt,Unknown
merge_MT0004542745,Dave Brubeck,Trolley Song,data/audio/merge_MT0004542745.mp3,data/lyrics/merge_MT0004542745.txt,Unknown
merge_MT0004548391,Public Enemy,Godd Complexx,data/audio/merge_MT0004548391.mp3,data/lyrics/merge_MT0004548391.txt,Unknown
merge_MT0004550434,SNFU,Don't Have the Cow,data/audio/merge_MT0004550434.mp3,data/lyrics/merge_MT0004550434.txt,Unknown
merge_MT0004550458,Woody Guthrie,"Whoopie-Ti-Yi-Yo, Get Along Little Dogies",data/audio/merge_MT0004550458.mp3,data/lyrics/merge_MT0004550458.txt,Unknown
merge_MT0004551480,Roosevelt Sykes,Sputnik,data/audio/merge_MT0004551480.mp3,data/lyrics/merge_MT0004551480.txt,Unknown
merge_MT0004558203,Every Time I Die,The New Black,data/audio/merge_MT0004558203.mp3,data/lyrics/merge_MT0004558203.txt,Unknown
merge_MT0004558461,Crucifucks,Artificial Girl,data/audio/merge_MT0004558461.mp3,data/lyrics/merge_MT0004558461.txt,Unknown
merge_MT0004588191,Chuck Berry,I'm Talking About You,data/audio/merge_MT0004588191.mp3,data/lyrics/merge_MT0004588191.txt,Unknown
merge_MT0004609722,Charlie Poole & the North Carolina Ramblers,There'll Come a Time,data/audio/merge_MT0004609722.mp3,data/lyrics/merge_MT0004609722.txt,Unknown
merge_MT0004625127,Jawbox,Paint Out the Light,data/audio/merge_MT0004625127.mp3,data/lyrics/merge_MT0004625127.txt,Unknown
merge_MT0004645468,Raunchy,09-May,data/audio/merge_MT0004645468.mp3,data/lyrics/merge_MT0004645468.txt,Unknown
merge_MT0004674397,Reverend William Burk,Who Is tha Man,data/audio/merge_MT0004674397.mp3,data/lyrics/merge_MT0004674397.txt,Unknown
merge_MT0004683099,Chic,We Are Family,data/audio/merge_MT0004683099.mp3,data/lyrics/merge_MT0004683099.txt,Unknown
merge_MT0004692317,Bee Gees,More Than a Woman,data/audio/merge_MT0004692317.mp3,data/lyrics/merge_MT0004692317.txt,Unknown
merge_MT0004692456,Madonna,Deeper and Deeper,data/audio/merge_MT0004692456.mp3,data/lyrics/merge_MT0004692456.txt,Unknown
merge_MT0004711079,Dave Barbour & the Brazilians,Ma�ana (Is Soon Enough for Me),data/audio/merge_MT0004711079.mp3,data/lyrics/merge_MT0004711079.txt,Unknown
merge_MT0004725201,Ella Fitzgerald,I Didn't Know What Time It Was,data/audio/merge_MT0004725201.mp3,data/lyrics/merge_MT0004725201.txt,Unknown
merge_MT0004725405,Armand Van Helden,Witch Doktor,data/audio/merge_MT0004725405.mp3,data/lyrics/merge_MT0004725405.txt,Unknown
merge_MT0004739956,Cradle of Filth,Dirge Inferno,data/audio/merge_MT0004739956.mp3,data/lyrics/merge_MT0004739956.txt,Unknown
merge_MT0004754115,Aretha Franklin,Don't Let Me Lose This Dream,data/audio/merge_MT0004754115.mp3,data/lyrics/merge_MT0004754115.txt,Unknown
merge_MT0004758223,Nelson Riddle,Put Your Dreams Away,data/audio/merge_MT0004758223.mp3,data/lyrics/merge_MT0004758223.txt,Unknown
merge_MT0004759588,Darkane,Impure Perfection,data/audio/merge_MT0004759588.mp3,data/lyrics/merge_MT0004759588.txt,Unknown
merge_MT0004772896,Vince Gill,These Broken Hearts,data/audio/merge_MT0004772896.mp3,data/lyrics/merge_MT0004772896.txt,Unknown
merge_MT0004776609,Ray Conniff,Chances Are,data/audio/merge_MT0004776609.mp3,data/lyrics/merge_MT0004776609.txt,Unknown
merge_MT0004781165,Lightnin' Hopkins,You Never Miss Your Water,data/audio/merge_MT0004781165.mp3,data/lyrics/merge_MT0004781165.txt,Unknown
merge_MT0004798504,Negative Approach,Dead Stop,data/audio/merge_MT0004798504.mp3,data/lyrics/merge_MT0004798504.txt,Unknown
merge_MT0004798790,Bizzy Bone,Waitin' for Warfare,data/audio/merge_MT0004798790.mp3,data/lyrics/merge_MT0004798790.txt,Unknown
merge_MT0004811602,Demonoid,Wargods,data/audio/merge_MT0004811602.mp3,data/lyrics/merge_MT0004811602.txt,Unknown
merge_MT0004816612,Louis Prima,That Old Black Magic,data/audio/merge_MT0004816612.mp3,data/lyrics/merge_MT0004816612.txt,Unknown
merge_MT0004829377,Barbara McNair,Baby a Go-Go,data/audio/merge_MT0004829377.mp3,data/lyrics/merge_MT0004829377.txt,Unknown
merge_MT0004836526,Eminem,Mosh,data/audio/merge_MT0004836526.mp3,data/lyrics/merge_MT0004836526.txt,Unknown
merge_MT0004840819,Moe Bandy,I Cheated Me Right of You,data/audio/merge_MT0004840819.mp3,data/lyrics/merge_MT0004840819.txt,Unknown
merge_MT0004842694,Bing Crosby,"Brother, Can You Spare a Dime?",data/audio/merge_MT0004842694.mp3,data/lyrics/merge_MT0004842694.txt,Unknown
merge_MT0004844832,Megadeth,Dread and the Fugitive Mind,data/audio/merge_MT0004844832.mp3,data/lyrics/merge_MT0004844832.txt,Unknown
merge_MT0004850406,George Strait,Cowboys Like Us,data/audio/merge_MT0004850406.mp3,data/lyrics/merge_MT0004850406.txt,Unknown
merge_MT0004861138,50 Cent,U Not Like Me,data/audio/merge_MT0004861138.mp3,data/lyrics/merge_MT0004861138.txt,Unknown
